,time,r_A_x,r_A_y,r_A_z,r_B_x,r_B_y,r_B_z,r_C_x,r_C_y,r_C_z,v_A_x,v_A_y,v_A_z,v_B_x,v_B_y,v_B_z,v_C_x,v_C_y,v_C_z
0,0.0,-317280702.80858874,675377912.9592726,-4361855.657121484,407918938585.2436,-646343373650.5182,-6453739131.688684,-1358812425527.8174,341007648985.1275,48139380986.536285,-11.00711705498037,-4.7057777275679085,0.32782525562698894,10887.837010404372,7594.219162290559,-274.0759855041617,-2865.372810647518,-9390.865250479314,277.27894008128607
1,86415.77505933905,-318231890.0112001,674971257.3821758,-4333526.404714241,408859367351.1764,-645686397556.7596,-6477416474.671619,-1359059794290.4282,340196068848.32416,48163333589.99546,-11.007085823836675,-4.7058274227228925,0.3278247660025434,10877.369078768017,7610.7823932222,-273.9104984138075,-2859.7105736158974,-9392.281946021689,277.07824430132507
2,172831.5501186781,-319183074.51154023,674564597.5123718,-4305197.19470136,409798890387.8545,-645027990719.1566,-6501079489.253085,-1359306673724.5967,339384366438.37787,48187268846.66393,-11.007054513833694,-4.70587707762678,0.3278242744552256,10866.874885031863,7627.332179525777,-273.7443701119158,-2854.0478314774978,-9393.695130640346,276.87746731700565
3,259247.32517801714,-320134256.30279636,674157933.3533449,-4276868.027248992,410737505426.4136,-644368154301.4573,-6524728120.027682,-1359553063786.7705,338572542058.6833,48211186749.52832,-11.007023125012877,-4.705926692146148,0.3278237809854105,10856.354443023341,7643.868476779997,-273.5776007244388,-2848.38458648447,-9395.104804442266,276.67660921982264
4,345663.1002373562,-321085435.37815917,673751264.9085904,-4248538.902523253,411675210199.1912,-643706889471.2473,-6548362311.601053,-1359798964433.5928,337760596012.62555,48235087291.58314,-11.006991657415917,-4.705976266147577,0.3278232855934784,10845.807766651655,7660.3912405645315,-273.4101903791567,-2842.7208408883753,-9396.51096753593,276.47567010127364
5,432078.8752966953,-322036611.73082703,673344592.1816138,-4220209.820690129,412612002441.08435,-643044197399.2498,-6571982008.623059,-1360044375621.9019,336948528603.55096,48258970465.831375,-11.006960111084616,-4.706025799497924,0.3278227882798134,10835.23486986319,7676.900426551726,-273.24213920506065,-2837.0565969393974,-9397.913620031351,276.27465005282806
6,518494.6503560343,-322987785.3540057,672937915.175929,-4191880.781915479,413547879889.4503,-642380079259.2599,-6595587155.78582,-1360289297308.7334,336136340134.7677,48282836265.28454,-11.006928486060877,-4.706075292064338,0.3278222890448029,10824.635766635185,7693.3959905103275,-273.073447332226,-2831.3918568862982,-9399.312762040101,276.0735491659257
7,604910.4254153734,-323938956.24089384,672531233.8950672,-4163551.786365389,414482840279.27515,-641714536230.6843,-6619177697.705494,-1360533729451.316,335324030909.65234,48306684682.960625,-11.006896782387173,-4.706124743713263,0.32782178788884414,10814.010471138401,7709.877887974836,-272.9041148940835,-2825.726622979262,-9400.708393675211,275.8723675320886
8,691326.2004747124,-324890124.3846937,672124548.3425713,-4135222.834205913,415416881346.7578,-641047569496.8203,-6642753579.00931,-1360777672007.0718,334511601231.57196,48330515711.8855,-11.006865000106245,-4.706174154311132,0.3278212848123403,10803.358997630061,7726.346074476079,-272.73414202597775,-2820.060897467932,-9402.100515051205,275.67110524284305
9,777741.9755340514,-325841289.7786116,671717858.5219954,-4106893.925603061,416350000829.463,-640379180244.78,-6666314744.339289,-1361021124933.617,333699051403.8814,48354329345.09293,-11.006833139261078,-4.706223523724397,0.3278207798157,10792.68136044905,7742.800505551279,-272.56352886510183,-2814.394682601322,-9403.489126284077,275.4697623897161
10,864157.7505933905,-326792452.41585803,671311164.4369055,-4078565.060722799,417282196466.32086,-639709369665.4901,-6689861138.3522415,-1361264088188.7612,332886381729.923,48378125575.624664,-11.006801199894896,-4.70627285181953,0.3278202728993376,10781.977574015924,7759.241136744062,-272.3922755504971,-2808.7279806278207,-9404.874227491322,275.2683390642357
11,950573.5256527296,-327743612.28964764,670904466.0908786,-4050236.239731048,418213465997.6272,-639038138953.6921,-6713392705.71977,-1361506561730.5078,332073592513.0265,48401904396.53031,-11.00676918205118,-4.70632213846302,0.32781976406367275,10771.247652832895,7775.667923604453,-272.22038222305355,-2803.0607937951872,-9406.255818791906,275.06683535793064
12,1036989.3007120686,-328694769.3931989,670497763.4875034,-4021907.4627936846,419143807165.0432,-638365489307.9425,-6736909391.128265,-1361748545517.0537,331260684056.5093,48425665800.867455,-11.006737085773644,-4.706371383521379,0.3278192533091308,10760.491611483842,7792.080821688875,-272.0478490255092,-2797.393124350554,-9407.633900306288,274.8652513623307
13,1123405.0757714077,-329645923.7197347,670091056.6303799,-3993578.730076544,420073217711.59576,-637691421930.6119,-6760411139.278909,-1361990039506.7903,330447656663.6762,48449409781.70159,-11.006704911106254,-4.7064205868611335,0.32781874063614275,10749.709464634308,7808.479786560154,-271.8746761024507,-2791.724974540426,-9409.008472156407,274.66358716896633
14,1209820.8508307468,-330597075.26248187,669684345.5231199,-3965250.0417454136,421001695381.67737,-637015938027.8862,-6783897894.887672,-1362231043658.302,329634510637.8197,48473136332.10615,-11.006672658093223,-4.706469748348834,0.3278182260451449,10738.901227031502,7824.8647737875135,-271.7008636003129,-2786.056346610681,-9410.379534465688,274.46184286936904
15,1296236.6258900857,-331548224.0146712,669277630.1693462,-3936921.397966039,421929237921.0459,-636339038809.7657,-6807369602.68532,-1362471557930.3667,328821246282.2198,48496845445.16246,-11.006640326779001,-4.706518867851045,0.3278177095365793,10728.06691350429,7841.235738946577,-271.52641166737914,-2780.3872428065674,-9411.747087359041,274.2600185550709
16,1382652.4009494248,-332499369.96953785,668870910.5726935,-3908592.7989041214,422855843076.8249,-635660725490.0656,-6830826207.417402,-1362711582281.957,328007863900.1438,48520537113.959816,-11.006607917208294,-4.706567945234356,0.32781719111089347,10717.206538963208,7857.592637619368,-271.3513204537811,-2774.717665372708,-9413.111130962863,274.0581143176053
17,1469068.176008764,-333450513.1203209,668464186.7368073,-3880264.2447253168,423781508597.5034,-634980999286.4155,-6854267653.844265,-1362951116672.2383,327194363794.84674,48544211331.59541,-11.006575429426046,-4.706616980365371,0.3278166707685405,10706.320118400456,7873.935425394311,-271.1755901114988,-2769.0476165530968,-9414.471665405028,273.856130248506
