,time,r_A_x,r_A_y,r_A_z,r_B_x,r_B_y,r_B_z,r_C_x,r_C_y,r_C_z,v_A_x,v_A_y,v_A_z,v_B_x,v_B_y,v_B_z,v_C_x,v_C_y,v_C_z
0,0.0,-317278096.26096874,675377634.4090407,-4365587.653499535,407918939680.65625,-646343371485.3718,-6453738124.68029,-1358812424400.712,341007651771.19196,48139380328.01386,-9.134243571222141,-7.658492695946334,1.498644498564181,10888.335414084564,7593.919152169196,-275.5495592119512,-2866.9418538321324,-9389.834086598756,278.1511811206799
1,86415.77505933905,-318067437.6498926,674715817.6794215,-4236081.148759732,408859411516.4195,-645686421317.0632,-6477542807.595779,-1359059928753.4539,340196160743.20996,48163408306.861855,-9.134212340066973,-7.658542391117719,1.498644008931051,10877.867478670183,7610.4823885307305,-275.3840692319853,-2861.2796184597487,-9391.250782301078,277.9504854626997
2,172831.5501186781,-318856776.33654344,674053996.6570926,-4106574.6864158222,409798977622.2786,-645028040403.9791,-6501333161.599941,-1359306943778.0374,339384547442.0576,48187418938.94121,-9.134181030029952,-7.65859204607009,1.4986435173569541,10867.373273681364,7627.032190950064,-275.2179320192217,-2855.6168812358083,-9392.663967394064,277.74970886726635
3,259247.32517801714,-319646112.3141063,673392171.345535,-3977068.266635521,410737635728.7228,-644368229908.9451,-6525109130.766925,-1359553469431.1917,338572812171.1021,48211412217.261604,-9.134149641152375,-7.658641660669927,1.4986430238422543,10856.852812896113,7643.568514973565,-275.05114769595406,-2849.953644409354,-9394.073641991028,277.54885142583663
4,345663.1002373562,-320435445.57577145,672730341.748241,-3847561.889586475,411675383567.9261,-643706990998.3838,-6548870659.193589,-1359799505669.841,337760955233.6902,48235388134.840836,-9.134118173475741,-7.658691234783812,1.4986425283873204,10846.3061101587,7660.091316181402,-274.88371638610823,-2844.289910228552,-9395.47980620679,277.3479132298588
5,432078.8752966953,-321224776.11473525,672068507.8687127,-3718055.5554362335,412612218874.13605,-643044324842.0616,-6572617691.009305,-1360045052451.1055,336948976933.13904,48259346684.705,-9.134086627041697,-7.658740768278523,1.4986420309925252,10835.733179362298,7676.600550219327,-274.715638214986,-2838.625680940409,-9396.882460157707,277.14689437076146
6,518494.6503560343,-322014103.924192,671406669.7104664,-3588549.264352452,413548139380.9109,-642380232614.4773,-6596350170.307994,-1360290109732.2986,336136877572.7966,48283287859.88736,-9.1340550018923,-7.65879026102047,1.4986415316582495,10825.134034538254,7693.096172610529,-274.5469133104786,-2832.9609587923796,-9398.281603961605,276.94579494001675
7,604910.4254153734,-322803428.99733967,670744827.2770303,-3459043.0165027585,414483142822.96906,-641714715494.0306,-6620068041.193207,-1360534677470.9275,335324657456.00165,48307211653.42902,-9.13402329806987,-7.658839712876045,1.49864103038488,10814.508689804663,7709.578138872441,-274.3775418024035,-2827.2957460313837,-9399.677237737787,276.74461502910106
8,691326.2004747124,-323592751.3273799,670082980.5719441,-3329536.8120547393,415417226936.3522,-641047774662.9453,-6643771247.782119,-1360778755624.693,334512316886.0811,48331118058.37904,-9.133991515616975,-7.658889123711656,1.4986405271728087,10803.857159361443,7726.046404527455,-274.2075238224385,-2821.6300449037117,-9401.069361607042,276.54335472949157
9,777741.9755340514,-324382070.90751857,669421129.5987587,-3200030.65117594,416350389458.42535,-640379411307.2687,-6667459734.205538,-1361022344151.4895,333699856166.34924,48355007067.79436,-9.133959654576428,-7.658938493393726,1.4986400220224332,10793.179457490349,7742.500925102927,-274.0368595041219,-2815.9638576550287,-9402.457975691637,276.34201413266624
10,864157.7505933905,-325171387.73096526,668759274.3610368,-3070524.534033867,417282628127.87726,-639709626616.8717,-6691133444.607896,-1361265443009.4053,332887275600.1082,48378878674.73985,-9.133927714991286,-7.658987821788692,1.498639514934157,10782.475598554955,7758.941656131173,-273.8655489828526,-2810.297186530372,-9403.843080115319,276.14059333010374
11,950573.5256527296,-325960701.7909338,668097414.8623523,-2941018.4607959846,418213940684.7197,-639038421785.4495,-6714792323.147253,-1361508052156.7217,332074575490.64777,48402732872.28832,-9.133895696904851,-7.6590371087630045,1.4986390059083887,10771.745597000667,7775.368553149473,-273.69359239589016,-2804.6300337741523,-9405.224675003315,275.9390924132836
12,1036989.3007120686,-326750013.08064175,667435551.1062907,-2811512.4316297164,419144324870.28815,-638365798010.5203,-6738436313.9953,-1361750171551.9143,331261756141.24554,48426569653.52048,-9.133863600360677,-7.659086354183132,1.4986384949455431,10760.989467354722,7791.781571700069,-273.5209898823546,-2798.9624016301523,-9406.60276048234,275.73751147368614
13,1123405.0757714077,-327539321.5933108,666773683.0964491,-2682006.446702447,420073778427.2413,-637691756493.4265,-6762065361.337352,-1361991801153.6523,330448817855.1666,48450389011.52494,-9.133831425402553,-7.6591355579155564,1.49863798204604,10750.207224226184,7808.180667330164,-273.3477415832266,-2793.294292341529,-9407.977336680582,275.53585060279227
14,1209820.8508307468,-328328627.3221665,666111810.8364362,-2552500.506181518,421002299099.5613,-637016298439.3341,-6785679409.3723545,-1362232940920.7983,329635760935.664,48474190939.39828,-9.133799172074525,-7.659184719826773,1.498637467210305,10739.398882305943,7824.565795591926,-273.17384764134727,-2787.625708150811,-9409.34840372771,275.33410989208386
15,1296236.6258900857,-329117930.26043844,665449934.3298717,-2422994.6102342326,421929884632.55365,-636339425057.2328,-6809278402.31288,-1362473590812.4084,328822585685.97833,48497975430.24494,-9.13376684042088,-7.659233839783295,1.4986369504387698,10728.564456366717,7840.936912042481,-272.9993082014184,-2781.9566512999004,-9410.715961754882,275.1322894330434
16,1382652.4009494248,-329907230.4013601,664788053.5803871,-2293488.7590278527,422856532772.8474,-635661137559.9359,-6832862284.385128,-1362713750787.7332,328009292409.33795,48521742477.17733,-9.133734430486145,-7.659282917651646,1.4986364317318706,10717.703961263062,7857.29397224392,-272.82412341000224,-2776.2871240300724,-9412.080010894728,274.93038931715427
17,1469068.176008764,-330696527.7381691,664126168.5916256,-2163982.9527295977,423782241268.3949,-634981437164.0808,-6856430999.828927,-1362953420806.2156,327195881408.9589,48545492073.31575,-9.133701942315106,-7.659331953298371,1.4986359110900502,10706.817411931346,7873.636931763294,-272.64829341552166,-2770.6171285819746,-9413.440551281363,274.7284096359006
