,time,r_A_x,r_A_y,r_A_z,r_B_x,r_B_y,r_B_z,r_C_x,r_C_y,r_C_z,v_A_x,v_A_y,v_A_z,v_B_x,v_B_y,v_B_z,v_C_x,v_C_y,v_C_z
0,0.0,-317280073.7466015,675377066.179904,-4360538.634568616,407918938544.8633,-646343371283.9509,-6453738217.178791,-1358812425904.1538,341007650378.3302,48139380305.97779,-9.38578711408232,-3.266253758567255,0.9426841316559198,10887.92594442241,7594.307016377072,-274.46952497985933,-2867.1388816652006,-9391.847689078117,278.1664255729565
1,86415.77505933905,-318091152.46574336,675094808.182305,-4279075.875837317,408859374996.1601,-645686387598.1945,-6477449568.148136,-1359059947283.185,340195985343.3565,48163409602.18402,-9.385755882945135,-3.266303453724261,0.9426836420281131,10877.458014985612,7610.87024793981,-274.30403677084917,-2861.4766454635483,-9393.264383833834,277.96572980344024
2,172831.5501186781,-318902228.48261523,674812545.8919983,-4197613.159500957,409798905718.5892,-645027973168.4896,-6501146590.523677,-1359306979333.915,339384198035.37616,48187421551.600555,-9.385724572962305,-3.266353108633694,0.9426831504707839,10866.96382800938,7627.420036028183,-274.13790513621177,-2855.813905773187,-9394.677566086397,277.76495283202667
3,259247.32517801714,-319713301.79040545,674530279.312468,-4116150.4857262615,410737528443.68085,-644368129158.4827,-6524829228.708661,-1359553522012.9321,338572288757.92004,48211416147.214226,-9.385693184175235,-3.266402723162244,0.942682656984304,10856.443397307135,7643.956336258514,-273.97113020079337,-2850.1506648508393,-9396.087235945512,277.5640947504465
4,345663.1002373562,-320524372.38230634,674248008.447209,-4034687.8546799105,411675240904.3521,-643706856735.561,-6548497427.121838,-1359799575277.02,337760257814.5055,48235393382.01988,-9.385661716625554,-3.266452297176641,0.9426821615690502,10845.896736767912,7660.479104260582,-273.803712091188,-2844.486924952527,-9397.493393522396,277.3631556504288
5,432078.8752966953,-321335440.2515195,673965733.299725,-3953225.266528416,412612040836.52924,-643044157069.997,-6572151130.237319,-1360045139083.1587,336948105508.6004,48259353249.02107,-9.385630170354958,-3.266501830543996,0.9426816642254022,10835.323860300856,7676.9882957907475,-273.6356509349655,-2838.8226883325933,-9398.896038929828,277.162135623663
6,518494.6503560343,-322146505.3912435,673683453.8735343,-3871762.721438413,413547925975.2196,-642380031336.8696,-6595790282.488697,-1360290213388.5237,336135832143.7085,48283295741.22847,-9.385598545405562,-3.2665513231310177,0.9426811649537478,10824.724781957157,7693.483866471753,-273.4669468623194,-2833.1579572459323,-9400.295172282085,276.9610347618867
7,604910.4254153734,-322957567.7946789,673401170.1721674,-3790300.219576549,414482894056.03064,-641714480715.4271,-6619414828.305683,-1360534798150.484,335323438023.3373,48307220851.660416,-9.385566841819802,-3.2666007748042873,0.9426806637544809,10814.099515891776,7709.965771883646,-273.2976000055886,-2827.4927339472233,-9401.690793694936,276.75985315685466
8,691326.2004747124,-323768627.45503026,673118882.1991664,-3708837.7611094275,415416942815.9089,-641047506388.7332,-6643024712.132111,-1360778893326.6025,334510923450.982,48331128573.34317,-9.38553505964035,-3.2666501854304024,0.9426801606280012,10803.448076341192,7726.433967611983,-273.1276104989589,-2821.827020690518,-9403.082903285642,276.5585909003229
9,777741.9755340514,-324579684.36550605,672836589.9580848,-3627375.346203612,416350069993.1395,-640379109543.6672,-6666619878.425931,-1361022498874.6372,333698288730.12555,48355018899.31096,-9.385503198910131,-3.2666995548759763,0.9426796555747139,10792.77047762341,7742.888409247824,-272.9569784784633,-2816.160819729242,-9404.47150117296,276.3572480840484
10,864157.7505933905,-325390738.5193188,672554293.4524878,-3545912.975025623,417282273327.34674,-639709291370.924,-6690200271.659218,-1361265614752.54,332885534164.2388,48378891822.60594,-9.385471259672306,-3.266748883007639,0.9426791485950298,10782.066734137941,7759.329052387733,-272.7857040819821,-2810.494133316194,-9405.856587477145,276.15582479978934
11,950573.5256527296,-326201789.9096851,672271992.685952,-3464450.647741939,418213550559.4934,-639038053065.0139,-6713765836.318161,-1361508240918.4565,332072660056.77997,48402747336.27823,-9.385439241970285,-3.2667981696920383,0.9426786396893649,10771.336860365825,7775.755852633781,-272.61378744924235,-2804.8269637035464,-9407.238162319942,275.95432113930497
12,1036989.3007120686,-327012838.52982545,671989687.6620649,-3382988.3645189963,419143899431.8814,-638365395824.263,-6737316516.903072,-1361750377330.7275,331259666711.19556,48426585433.385864,-9.38540714584773,-3.2668474147958366,0.9426781288581415,10760.580870869617,7792.168765593542,-272.44122872181856,-2799.159313142844,-9408.616225824597,275.7527371943556
13,1123405.0757714077,-327823884.3729645,671707378.3844262,-3301526.1255231886,420073317688.1515,-637691320850.8129,-6760852257.928383,-1361992023947.8875,330446554430.91943,48450406106.99486,-9.385374971348533,-3.266896618185714,0.9426776161017866,10749.79878029339,7808.567746880097,-272.2680280431323,-2793.4911838850053,-9409.990778115849,275.55107305670265
14,1209820.8508307468,-328634927.4323308,671425064.8566468,-3220063.9309208677,421001803073.2831,-637015829350.6206,-6784373003.922645,-1362233180728.665,329633323519.3733,48474209350.17915,-9.385342718516844,-3.2669457797283674,0.9426771014207331,10738.990603362734,7824.95275211203,-272.0941855584522,-2787.822578180323,-9411.36181931993,275.34932881810863
15,1296236.6258900857,-329445967.701157,671142747.082349,-3138601.7808783446,421929353333.5947,-636338922533.459,-6807878699.428527,-1362473847631.9834,328819974279.96674,48497995156.02062,-9.385310387397052,-3.2669948992905082,0.9426765848154198,10728.156354884763,7841.323736913433,-271.91970141489406,-2782.153498278462,-9412.729349564572,275.14750457033716
16,1382652.4009494248,-330257005.1726796,670860425.0651665,-3057139.6755618863,422855966216.7436,-635660601612.9161,-6831369289.00282,-1362714024616.96,328006507016.097,48521763517.6091,-9.385277978033791,-3.267043976738866,0.9426760662862905,10717.296049748104,7857.680656913901,-271.7445757614209,-2776.4839464284605,-9414.093368978996,274.945600405153
17,1469068.176008764,-331068039.84013945,670578098.8087445,-2975677.6151377186,423781639471.7258,-634980867806.3961,-6854844717.2164345,-1362953711642.906,327192922031.149,48545514428.04237,-9.385245490471942,-3.2670930119401866,0.9426755458337948,10706.409702922903,7874.023467748533,-271.5688087488427,-2770.8139248787306,-9415.453877693926,274.7436164143219
18,1555483.9510681028,-331879071.696781,670295768.31674,-2894215.599772026,424706370848.8764,-634299722335.1182,-6878304928.654399,-1363192908669.3276,326379219628.49554,48569247880.426155,-9.385212924756628,-3.2671420047612325,0.9426750234583877,10695.49732946083,7890.352125057936,-271.39240052981677,-2765.143435877058,-9416.810875841575,274.54155268961074
