,time,r_A_x,r_A_y,r_A_z,r_B_x,r_B_y,r_B_z,r_C_x,r_C_y,r_C_z,v_A_x,v_A_y,v_A_z,v_B_x,v_B_y,v_B_z,v_C_x,v_C_y,v_C_z
0,0.0,-317278195.52618486,675379745.1172588,-4361179.125076856,407918939812.68585,-646343371472.3998,-6453738313.2908325,-1358812426245.7458,341007649162.5901,48139378733.20798,-9.758961363266573,-5.155477317511141,0.728507761170817,10888.618254421744,7594.811339026832,-276.2568071517059,-2864.829997385084,-9392.15656197938,277.5823318801798
1,86415.77505933905,-318121522.38730186,674934228.401553,-4298224.583400575,408859436090.3847,-645686344205.1732,-6477604113.583659,-1359059748100.7327,340195957436.1095,48163357554.50596,-9.758930132118506,-5.15552701267212,0.7285072715377048,10878.150321351857,7611.374571919402,-276.0913171766441,-2859.1677605034474,-9393.573257291975,277.38163614026604
2,172831.5501186781,-318964846.546147,674488707.393139,-4235270.084120155,409799026638.57916,-645027886193.7639,-6501455584.976095,-1359306580627.3005,339384143436.5243,48187319029.018974,-9.758898822102399,-5.155576667593746,0.7285067799643644,10867.656123270885,7627.924364088326,-275.92518021212425,-2853.5050187610223,-9394.986441253197,277.18085924875663
3,259247.32517801714,-319808167.99590653,674043182.0955,-4172315.627403246,410737709188.1533,-644367998601.5831,-6525292671.563336,-1359552923781.9187,338572207467.26605,48211263149.7382,-9.75886743325965,-5.155626282142554,0.7285062864511626,10857.13567398874,7644.460671098476,-275.7583963813048,-2847.84177441131,-9396.396113970402,276.9800012971975
4,345663.1002373562,-320651486.7297707,673597652.5121304,-4109361.213417462,411675481471.2507,-643706682595.8507,-6549115317.452833,-1359798777521.252,337760149831.75555,48235189909.66274,-9.758835965631894,-5.155675856185093,0.7285057909984709,10846.588987395231,7660.983448519606,-275.59096580916076,-2842.178029707186,-9397.80227555245,276.77906237713574
5,432078.8752966953,-321494802.7409393,673152118.6465331,-4046406.8423302327,412612341223.2772,-643043939346.5571,-6572923466.813693,-1360044141802.1606,336947970833.35913,48259099301.800514,-9.758804419260805,-5.1557253895883415,0.7285052936066644,10836.016077393357,7677.492652063768,-275.42288862156306,-2836.513786899723,-9399.204926109756,276.5780425800737
6,518494.6503560343,-322338116.02261066,672706580.5022249,-3983452.514309083,413548286179.08496,-642379770028.304,-6596717063.783139,-1360289016581.7014,336135670775.471,48282991319.16668,-9.758772794188443,-5.155774882218956,0.728504794276125,10825.416958015017,7693.988237336001,-275.25416494682906,-2830.849048240314,-9400.604065754242,276.3769419975529
7,604910.4254153734,-323181426.56798303,672261038.0827357,-3920498.2295215945,414483314073.5335,-641714175820.1525,-6620496052.479776,-1360533401817.1235,335323249961.5019,48306865954.78382,-9.758741090457237,-5.155824333943347,0.7285042930072418,10814.791643414104,7710.4701598600295,-275.08479491567545,-2825.183815980469,-9401.999694599306,276.1757607211448
8,691326.2004747124,-324024734.37025857,671815491.3916072,-3857543.988135306,415417422642.82855,-641047157904.9832,-6644260377.036369,-1360777297465.8704,334510708694.8506,48330723201.68245,-9.75870930810986,-5.155873744627944,0.7285037898004098,10804.14014782624,7726.938375165319,-274.9147786606801,-2819.518092371073,-9403.391812759839,275.97449884242235
9,777741.9755340514,-324868039.4226438,671369940.4323922,-3794589.790317715,416350609624.5218,-640378717469.4955,-6668009981.599843,-1361020703485.5793,333698047278.9034,48354563052.901,-9.758677447189234,-5.155923114139194,0.7285032846560291,10793.4624855688,7743.392838787067,-274.74411631628266,-2813.851879662389,-9404.78042035222,275.7731564529593
