,time,r_A_x,r_A_y,r_A_z,r_B_x,r_B_y,r_B_z,r_C_x,r_C_y,r_C_z,v_A_x,v_A_y,v_A_z,v_B_x,v_B_y,v_B_z,v_C_x,v_C_y,v_C_z
0,0.0,-317280508.66520154,675378907.0069321,-4364349.904976091,407918938206.88965,-646343373636.0333,-6453738683.3064995,-1358812425557.3796,341007649096.2649,48139379477.96907,-8.721577108004,-5.000239334668767,-1.2003033567383852,10887.590745936197,7596.166786647318,-276.1567305742404,-2867.17040151771,-9392.637393222045,276.7329468260547
1,86415.77505933905,-318034189.16186553,674946805.301832,-4468075.070996805,408859345691.6049,-645686229236.6187,-6477595835.470409,-1359059949660.2332,340195915818.39453,48163284898.99461,-8.721545876851506,-5.000289029843584,-1.2003038463647093,10877.122811405496,7612.73002414085,-275.99124285731835,-2861.5081656629054,-9394.054088017529,276.5322509329624
2,172831.5501186781,-318787866.95625687,674514699.3040211,-4571800.279412226,409798847446.5584,-645027654092.2206,-6501438659.117938,-1359306984434.8464,339384060267.5098,48187172973.21022,-8.721514566821767,-5.000338684807097,-1.2003043379181222,10866.62860882446,7629.279830236668,-275.82511252232564,-2855.8454270403363,-9395.467270407753,276.33147361693005
3,259247.32517801714,-319541542.04156107,674082589.0169804,-4675525.5303888675,410737441202.37006,-644367649365.4446,-6525267098.722081,-1359553529837.8704,338572082747.13324,48211043693.58364,-8.721483177956033,-5.0003882994258415,-1.2003048313982552,10856.108151953547,7645.816160499924,-275.65833969311825,-2850.1821879059585,-9396.876940503815,276.13061496972847
4,345663.1002373562,-320295214.41096836,673650474.4442015,-4779250.824093189,411675124691.19543,-643706216222.5643,-6549081098.774989,-1359799585826.151,337759983560.77,48234897053.090675,-8.721451710295762,-5.000437873566424,-1.2003053268047348,10845.561454624129,7662.338970519411,-275.49092449523494,-2844.5184505149377,-9398.283098418318,275.9296750831238
5,432078.8752966953,-321048884.05767643,673218355.5891854,-4882976.160691513,412611895647.7573,-643043355832.9562,-6572880603.813361,-1360045152356.73,336947763011.8855,48258733044.71569,-8.721420163882511,-5.000487407095749,-1.2003058241371833,10834.988530701197,7678.8482159820005,-275.32286705537126,-2838.8542171210015,-9399.685744265424,275.72865404885204
6,518494.6503560343,-321802550.9748805,672786232.4554476,-4986701.540350286,413547751805.865,-642379069370.8185,-6596665558.333553,-1360290229386.845,336135421403.9807,48282551661.45015,-8.721388538758276,-5.000536899880308,-1.2003063233952163,10824.389394193198,7695.343852439124,-275.15416750286926,-2833.1894899784415,-9401.084878160786,275.5275519586975
7,604910.4254153734,-322556215.1557786,672354105.0465153,-5090426.963235941,414482690900.2853,-641713358014.3475,-6620435906.836788,-1360534816873.9265,335322959040.5522,48306352896.29331,-8.721356834965324,-5.000586351786541,-1.2003068245784423,10813.76405920144,7711.8258354230575,-274.984825969067,-2827.5242713411285,-9402.480500221542,275.32636890445394
8,691326.2004747124,-323309876.5935725,671921973.3659279,-5194152.429514865,415416710667.11285,-641046222945.5605,-6644191593.838173,-1360778914775.5994,334510376225.0844,48330136742.252396,-8.72132505254617,-5.000635762680899,-1.2003073276864649,10803.112539908947,7728.294120471166,-274.8148425871503,-2821.8585634623055,-9403.87261056633,275.12510497791635
9,777741.9755340514,-324063535.2814682,671489837.4172356,-5297877.939353408,416349808843.7702,-640377665350.2965,-6667932563.866694,-1361022523049.6833,333697673261.04956,48353903192.34255,-8.721293191543575,-5.00068513242985,-1.2003078327188816,10792.434850580472,7744.7486631259035,-274.6442174921522,-2816.19236859459,-9405.261209315278,274.92376027088073
10,864157.7505933905,-324817191.2126757,671057697.2040005,-5401603.492917879,417281983169.0078,-639707686418.2153,-6691658761.465221,-1361265641654.1917,332884850451.9076,48377652239.58688,-8.721261252000547,-5.000734460899878,-1.200308339675285,10781.731005562482,7761.189418934818,-274.47295082095354,-2810.5256889899715,-9406.646296590014,274.7223348751443
11,950573.5256527296,-325570844.38040876,670625552.7297957,-5505329.09037454,418213231382.9038,-639036287342.7983,-6715370131.190501,-1361508270547.332,332071908101.10614,48401383877.016464,-8.721229233960337,-5.000783747957479,-1.2003088485552615,10771.001019283172,7777.616343450542,-274.3010427122826,-2804.8585268998127,-9408.02787251365,274.5208288825055
12,1036989.3007120686,-326324494.7778854,670193403.9982063,-5609054.731889618,419143551226.86444,-638363469321.3481,-6739066617.613166,-1361750409687.5063,331258846512.0808,48425098097.67028,-8.72119713746644,-5.000832993469169,-1.2003093593583927,10760.244906252457,7794.029392230806,-274.12849330671514,-2799.1908845748494,-9409.405937210802,274.31924238476375
13,1123405.0757714077,-327078142.39832735,669761251.0128286,-5712780.417629295,420072940443.6237,-637689233554.9888,-6762748165.317726,-1361992059033.3108,330445665988.25476,48448794894.59528,-8.7211649625626,-5.000882197301476,-1.2003098720842538,10749.462681061972,7810.428520838423,-273.9553027466746,-2793.522764265191,-9410.780490807576,274.1175754737198
14,1209820.8508307468,-327831787.2349605,669329093.7772704,-5816506.147759713,421001396777.2435,-637013581248.6652,-6786414718.902574,-1362233218543.536,329632366833.039,48472474260.84637,-8.721132709292808,-5.000931359320943,-1.2003103867324152,10738.654358385078,7826.813684841302,-273.78147117643175,-2787.8541682203195,-9412.151533431572,273.91582824117546
15,1296236.6258900857,-328585429.2810146,668896932.2951511,-5920231.922446972,421928917973.11365,-636336513611.144,-6810066222.979984,-1362473888177.166,328818949349.8323,48496136189.48639,-8.721100377701294,-5.000980479394131,-1.2003109033024413,10727.819952976855,7843.184839812439,-273.60699874210513,-2782.18509868909,-9413.519065211884,273.7140007789338
16,1382652.4009494248,-329339068.5297236,668464766.5701014,-6023957.741857131,422855501777.9517,-635658031855.0132,-6833702622.17611,-1362714067893.38,328005413842.0211,48519780673.58613,-8.72106796783254,-5.001029557387612,-1.200311421793891,10716.959479674106,7859.541941329923,-273.4318855916607,-2776.5155579197303,-9414.883086279102,273.51209317879886
17,1469068.176008764,-330092704.9743251,668032596.6057636,-6127683.606156208,423781145939.80334,-634978137196.6815,-6857323861.13099,-1362953757651.551,327191760612.97986,48543407706.22433,-8.721035479731267,-5.0010785931679775,-1.2003119422063178,10706.072953395353,7875.884944976931,-273.2561318749119,-2770.845548159842,-9416.243596765307,273.3101055325761
18,1555483.9510681028,-330846338.608061,667600422.4057914,-6231409.515510176,424705848208.0418,-634296830856.3794,-6880929884.498539,-1363192957411.246,326377989966.0705,48567017280.48768,-8.721002913442447,-5.001127586601831,-1.2003124645392698,10695.160389140847,7892.2138063417315,-273.0797377435198,-2765.1750716563993,-9417.600596804079,273.10803793207185
19,1641899.726127442,-331599969.424177,667168243.97385,-6335135.470084974,425629606333.36847,-633614114058.1586,-6904520636.946556,-1363431667132.227,325564102204.6429,48590609389.47081,-8.720970269011298,-5.001176537555795,-1.2003129887922888,10684.221801992551,7908.528481017684,-272.9027033509929,-2759.5041306557496,-9418.954086530488,272.90589046909383
20,1728315.501186781,-332353597.41592276,666736061.3136163,-6438861.470046492,426552418067.8125,-632929988029.8921,-6928096063.156719,-1363669886774.4492,324750097632.03455,48614184026.2763,-8.720937546483276,-5.001225445896502,-1.200313514964912,10673.25720711416,7924.8289246032355,-272.7250288526874,-2753.832727403613,-9420.304066081098,272.70366323545085
21,1814731.27624612,-333107222.57655203,666303874.4287782,-6542587.515560583,427474281164.7309,-632244454003.2739,-6951656107.824591,-1363907616298.0627,323935976551.57086,48637741184.01469,-8.720904745904091,-5.001274311490604,-1.2003140430566706,10662.266619751084,7941.115092701926,-272.5467144058069,-2748.1608641450835,-9421.65053559397,272.5013563229528
22,1901147.051305459,-333860844.8993225,665871683.3230356,-6646313.606793057,428395193378.80853,-631557513213.8197,-6975200715.659611,-1364144855663.4116,323121739266.56494,48661280855.80444,-8.720871867319696,-5.001323134204767,-1.20031457306709,10651.25005523046,7957.386940922385,-272.3677601694025,-2742.4885431246266,-9422.993495208659,272.2989698234108
23,1987562.8263647982,-334614464.3774958,665439488.0000994,-6750039.743909683,429315152466.0582,-630869166900.8663,-6998729831.385102,-1364381604831.0344,322307386080.3176,48684803034.771996,-8.720838910776285,-5.001371913905672,-1.2003151049956906,10640.20752896114,7973.644424878334,-272.1881663043731,-2736.815766586083,-9424.33294506621,272.09650382863714
24,2073978.6014241371,-335368081.0043377,665007288.4636923,-6853765.92707619,430234156183.8207,-630179416307.5718,-7022243399.73827,-1364617863761.6633,321492917296.11755,48708307714.05171,-8.720805876320302,-5.001420650460014,-1.200315638841987,10629.139056433705,7989.887500188581,-272.0079329734648,-2731.1425367726647,-9425.668885309167,271.8939584304452
25,2160394.3764834763,-336121694.77311766,664575084.7175485,-6957492.156458262,431152202290.76434,-629488262680.9155,-7045741365.470197,-1364853632416.2253,320678333217.24115,48731794886.78591,-8.720772763998436,-5.001469343734507,-1.2003161746054882,10618.044653220455,8006.116122477028,-271.8270603412715,-2725.4688559269575,-9427.001316081567,271.69133372064954
26,2246810.1515428154,-336875305.6771094,664142876.7654134,-7061218.432221545,432069288546.8857,-628795707271.6982,-7069223673.34585,-1365088910755.8418,319863634146.95245,48755264546.12486,-8.720739573857623,-5.001517993595876,-1.2003167122856977,10606.92433497541,8022.330247372665,-271.6455485742344,-2719.79472629092,-9428.330237528937,271.48862979106593
27,2333225.9266021545,-337628913.7095905,663710664.6110442,-7164944.754531642,432985412713.5089,-628101751334.5419,-7092690268.144076,-1365323698741.8271,319048820388.50354,48778716685.22678,-8.720706305945038,-5.001566599910863,-1.2003172518821132,10595.778117434318,8038.529830509574,-271.4633978406424,-2714.1201501058845,-9429.655649798306,271.2858467335113
28,2419641.7016614936,-338382518.8638424,663278448.2582092,-7268671.123554116,433900572553.28625,-627406396127.8896,-7116141094.657604,-1365557996335.6917,318233892245.134,48802151297.25783,-8.720672960308109,-5.0016151625462255,-1.2003177933942273,10584.60601641464,8054.7148275269265,-271.2806083106319,-2708.4451296125553,-9430.977553038188,271.08298463980356
29,2506057.4767208323,-339136121.1331509,662846227.7106886,-7372397.539454484,434814765830.19775,-626709642914.0063,-7139576097.693044,-1365791803499.1384,317418850020.0713,48825568375.392105,-8.720639536994504,-5.001663681368736,-1.2003183368215269,10573.408047815568,8070.885194068983,-271.09718015618694,-2702.7696670510104,-9432.2959473986,270.88004360176205
30,2592473.2517801714,-339889720.51080525,662414002.9722737,-7476124.002398232,435727990309.5513,-626011492958.9775,-7162995222.070884,-1366025120194.0657,316603694016.5306,48848967912.81168,-8.720606036052141,-5.0017121562451825,-1.2003188821634931,10562.184227618009,8087.040885785097,-270.9131135511388,-2697.093764660701,-9433.610833031045,270.6770237112071
31,2678889.0268395105,-340643316.9900992,661981774.0467676,-7579850.512550792,436640243757.98267,-625311947532.7104,-7186398412.625497,-1366257946382.5654,315788424537.7149,48872349902.70655,-8.72057245752918,-5.001760587042368,-1.200319429419602,10550.934571884596,8103.181858329711,-270.7284086711666,-2691.4174246804505,-9434.922210088529,270.4739250599602
32,2765304.8018988497,-341396910.5643301,661549540.9379847,-7683577.070077562,437551523943.4555,-624611007908.9336,-7209785614.205135,-1366490282026.9238,314973041886.81494,48895714338.27467,-8.720538801474028,-5.001808973627109,-1.2003199785893233,10539.659096759684,8119.308067362357,-270.54306569379685,-2685.740649348457,-9436.230078725544,270.27074773984407
33,2851720.576958189,-342150501.2267995,661117303.6497508,-7787303.6751438975,438461828635.26135,-623908675365.1967,-7233156771.671932,-1366722127089.6216,314157546367.0093,48919061212.72194,-8.720505067935337,-5.001857315866242,-1.200320529672122,10528.357818469345,8135.41946854766,-270.3570847984036,-2680.06344090229,-9437.53443909808,270.0674918426825
34,2938136.352017528,-342904088.9708128,660685062.1859035,-7891030.327915112,439371155604.01965,-623204951182.8707,-7256511829.901905,-1366953481533.3337,313341938281.46405,48942390519.2622,-8.720471256962005,-5.0019056136266125,-1.200321082667457,10517.03075332138,8151.516017555332,-270.17046616620854,-2674.385801578893,-9438.83529136362,269.8641574603005
35,3024552.127076867,-343657673.7896795,660252816.5502915,-7994757.0285564745,440279502621.69305,-622499836647.1389,-7279850733.785327,-1367184345320.9285,312526217933.33295,48965702251.11725,-8.720437368603173,-5.0019538667750885,-1.200321637574782,10505.67791770478,8167.597670061128,-269.98320998027293,-2668.707733614573,-9440.132635681144,269.6607446845239
36,3110967.9021362057,-344411255.6767582,659820566.7467486,-8098483.777232101,441186867476.57935,-621793333038.1998,-7303173428.598176,-1367414718415.4495,311710385625.4252,48988996401.52184,-8.720403402906674,-5.002002075181346,-1.2003221943935682,10494.299327572617,8183.664382675673,-269.7953164177799,-2663.0292392370247,-9441.426472210676,269.4572536068538
37,3197383.677195545,-345164834.6253988,659388312.7791274,-8202210.574106373,442093247954.1224,-621085441642.4384,-7326479859.527066,-1367644600780.1384,310894441660.6273,49012272963.7173,-8.720369359921007,-5.002050238714304,-1.200322753123275,10482.894999099526,8199.71611175903,-269.6067856598287,-2657.3503206754904,-9442.716801113851,269.2536843188811
