,time,r_A_x,r_A_y,r_A_z,r_B_x,r_B_y,r_B_z,r_C_x,r_C_y,r_C_z,v_A_x,v_A_y,v_A_z,v_B_x,v_B_y,v_B_z,v_C_x,v_C_y,v_C_z
0,0.0,-317279021.2367694,675380114.9089339,-4358983.247722615,407918938652.51447,-646343375167.4243,-6453740082.078242,-1358812424480.6255,341007649903.76447,48139380265.920135,-9.236993765690693,-5.079106049016332,0.8030350111460067,10887.61990006374,7595.130686722659,-274.74507263568626,-2866.3221147853033,-9391.86190796406,279.0443552689292
1,86415.77505933905,-318077241.86338603,674941197.8755871,-4289588.375976564,408859348656.64984,-645686320303.4484,-6477475244.70187,-1359059875278.1133,340195983640.0452,48163485429.09639,-9.236962534542592,-5.079155744184863,0.8030345215172942,10877.151966992387,7611.6939221269495,-274.57958412286155,-2860.659878597632,-9393.27860305595,278.8436593190017
2,172831.5501186781,-318875459.7877307,674502276.5495309,-4220193.546625588,409798852931.2673,-645027834694.846,-6501196078.686431,-1359306836747.304,339384195103.26025,48187573245.451225,-9.23693122452547,-5.079205399129828,0.8030340299577511,10866.657768599862,7628.2437220581105,-274.4134517442898,-2854.997138975287,-9394.691786338848,278.64288179413234
3,259247.32517801714,-319673675.0029897,674063350.9342469,-4150798.7598365247,410737449207.22327,-644367919504.5739,-6524902528.397091,-1359553308844.79,338572284596.88043,48211643707.939255,-9.236899835680633,-5.079255013717794,0.803033536467746,10856.137318665913,7644.780042092061,-274.24667562377317,-2849.333898172543,-9396.1014579227,278.4420227860304
4,345663.1002373562,-320471887.5023532,673624421.0332282,-4081404.0157761727,411675135216.6717,-643706575899.3762,-6548594538.212324,-1359799291527.3591,337760252424.36505,48235696809.52305,-9.236868368049619,-5.079304587815352,0.8030330410476527,10845.590631048803,7661.302837812255,-274.0792558869031,-2843.6701584430252,-9397.507617918953,278.24108238640565
5,432078.8752966953,-321270097.2790209,673185486.8499763,-4012009.3146111513,412611908694.96484,-643043805048.7961,-6572272052.570567,-1360044784751.9956,336948098889.11975,48259732543.17396,-9.23683682167401,-5.079354121289511,0.8030325436978478,10835.017719621592,7677.8120649406565,-273.9111926601781,-2838.005922038582,-9398.910266440613,278.0400606869241
6,518494.6503560343,-322068304.3261903,672746548.3880068,-3942614.6565081887,413547767376.7079,-642379608127.0865,-6595935015.873951,-1360289788475.8792,336135824294.58203,48283750901.87052,-9.236805196595801,-5.079403614006915,0.8030320444187155,10824.418598392756,7694.307679078624,-273.74248607262666,-2832.3411912114934,-9400.309403602187,277.8389577792957
7,604910.4254153734,-322866508.6370596,672307605.6508486,-3873220.04163405,414482708996.7602,-641713986312.8384,-6619583372.512265,-1360534302656.3823,335323428944.20056,48307751878.59882,-9.236773492857326,-5.079453065834012,0.8030315432106466,10813.793281485096,7710.789635762291,-273.5731362555658,-2826.6759682140164,-9401.705029519668,277.637773755255
8,691326.2004747124,-323664710.20483124,671868658.6420416,-3803825.470155459,415416731291.3218,-641046940788.4613,-6643217066.889433,-1360778327251.072,334510913141.41156,48331735466.35287,-9.236741710501162,-5.079502476637269,0.8030310400740378,10803.14178310308,7727.257890533324,-273.4031433421638,-2821.0102552977796,-9403.09714431053,277.43650870653795
9,777741.9755340514,-324462909.0227113,671429707.3651375,-3734430.942239097,416349831997.9332,-640378472740.1836,-6666836043.423515,-1361021862217.7097,333698277189.6389,48355701658.134605,-9.236709849570136,-5.0795518462831675,0.8030305350092913,10792.464117532856,7743.712398938915,-273.2325074674403,-2815.3440547137843,-9404.485748093748,277.23516272488143
10,864157.7505933905,-325261105.08391017,670990751.8236995,-3665036.458051603,417282008855.47577,-639708583358.0521,-6690440246.546711,-1361264907514.2502,332885521392.2943,48379650446.95394,-9.23667791010732,-5.0796011746382055,0.8030300280168148,10781.76029914224,7760.153116531785,-273.0612287682665,-2809.6773687124046,-9405.870840989779,277.0337359020236
11,950573.5256527296,-326059298.3816422,670551792.0213019,-3595642.0177595736,418213259604.17114,-639037273835.932,-6714029620.705357,-1361507463098.8423,332072646052.7768,48403581825.82871,-9.236645892156027,-5.0796504615688995,0.8030295190970216,10771.030342380722,7776.579998870185,-272.88930738336495,-2804.0101995433865,-9407.252423120572,276.83222832970347
12,1036989.3007120686,-326857488.90912575,670112827.9615309,-3526247.621529564,419143581985.58185,-638364545371.5074,-6737604110.359925,-1361749528929.8293,331259651474.47345,48427495787.7847,-9.23661379575982,-5.0796997069417795,0.8030290082503303,10760.27426177947,7792.993001517894,-272.7167434533096,-2798.342549455849,-9408.630494609566,276.6306400996615
13,1123405.0757714077,-327655676.6595831,669673859.6479839,-3456853.2695280863,420072973742.6108,-637690399166.2806,-6761163659.985025,-1361991104965.748,330446537960.7587,48451392325.855644,-9.236581620962504,-5.079748910623395,0.8030284954771655,10749.492071951317,7809.392080044222,-272.54353712052597,-2792.6744206982835,-9410.005055581694,276.42897130363895
14,1209820.8508307468,-328453861.6262407,669234887.08427,-3387458.961921612,421001432619.5016,-637014836425.5729,-6784708214.0694065,-1362232191165.3298,329633305814.9948,48475271433.083206,-9.23654936780813,-5.07979807248031,0.803027980777957,10738.683787590777,7825.777190024006,-272.3696885292908,-2787.0058155185534,-9411.376106163372,276.22722203337844
15,1296236.6258900857,-329252043.8023289,668795910.2740096,-3318064.6988765677,421928956361.83856,-636337858358.5236,-6808237717.115952,-1362472787487.4993,328819955340.5316,48499133102.51701,-9.236517036340999,-5.079847192379107,0.8030274641531404,10727.849423474034,7842.148287037611,-272.1951978257324,-2781.3367361638957,-9412.743646482513,276.02539238062354
16,1382652.4009494248,-330050223.1810822,668356929.2208345,-3248670.4805593407,422855542716.5464,-635659466178.091,-6831752113.641683,-1362712893891.376,328006486840.7066,48522977327.214615,-9.236484626605648,-5.079896270186383,0.8030269456031568,10716.988994458941,7858.505326670934,-272.02006515783046,-2775.667184880919,-9414.107676668515,275.82348243711897
17,1469068.176008764,-330848399.755739,667917943.9283881,-3179276.3071362744,423781189431.89056,-634979661101.0519,-6855251348.177758,-1362952510336.273,327192900618.84503,48546804100.24151,-9.23645213864687,-5.079945305768753,0.8030264251284527,10706.10251548503,7874.848264515397,-271.8442906754161,-2769.9971639156047,-9415.468196852267,275.6214922946107
18,1555483.9510681028,-331646573.51954174,667478954.4003253,-3109882.1787736705,424705894257.4771,-634298444348.0015,-6878735365.269474,-1363191636781.697,326379196978.2597,48570613414.67116,-9.236419572509694,-5.0799942989928475,0.8030259027294804,10695.190001573506,7891.177056167954,-271.6678745301719,-2764.3266755133063,-9416.82520716615,275.41942204484553
19,1641899.726127442,-332444744.4657369,667039960.6403123,-3040488.095637789,425629654944.2526,-633615817143.3538,-6902204109.476264,-1363430273187.3496,325565376222.25104,48594405263.58494,-9.236386928239403,-5.080043249725315,0.8030253784066975,10684.251467827246,7907.491657231087,-271.4908168756318,-2758.6557219187503,-9418.178707744035,275.2172717795716
20,1728315.501186781,-333242912.5875751,666600962.652027,-2971094.057894847,426552469244.5044,-632931780715.3411,-6925657525.371696,-1363668419513.1257,324751438654.1073,48618179640.07218,-9.236354205881515,-5.0800921578328175,0.8030248521605676,10673.286929430795,7923.792023312806,-271.31311786718123,-2752.9843053760355,-9419.52869872128,275.0150415905382
21,1814731.27624612,-334041077.8783106,666161960.4391587,-2901700.0657110196,427474334911.86017,-632246336296.0145,-6949095557.54348,-1363906075719.1145,323937384577.1042,48641936537.23017,-9.236321405481803,-5.080141023182038,0.8030243239915593,10662.29640165038,7940.078110026652,-271.13477766205693,-2747.3124281286337,-9420.875180234736,274.8127315694955
22,1901147.051305459,-334839240.3312022,665722954.0054079,-2832306.1192524405,428395249701.28845,-631559485121.2435,-6972518150.593458,-1364143241765.5994,323123214294.50525,48665675948.16413,-9.23628852708628,-5.080189845639673,0.8030237939001471,10651.279899833893,7956.349872991692,-270.9557964193472,-2741.6400924193877,-9422.218152422744,274.610341808195
23,1987562.8263647982,-335637399.9395124,665283943.354487,-2762912.2186851995,429315211369.09827,-630871228430.7164,-6995925249.137613,-1364379917613.0574,322308928109.5616,48689397865.98721,-9.236255570741207,-5.080238625072436,0.8030232618868111,10640.237439410908,7972.607267832524,-270.7761742999918,-2735.967300490515,-9423.557615425132,274.4078723983892
24,2073978.6014241371,-336435556.69650763,664844928.4901195,-2693518.3641753467,430234217672.9392,-630181567467.9397,-7019316797.806064,-1364616103222.1597,321494526325.5119,48713102283.820526,-9.236222536493088,-5.080287361347057,0.8030227279520366,10629.169035892663,7988.850250179274,-270.59591146678173,-2730.2940545836036,-9424.893569383223,274.2053234318318
25,2160394.3764834763,-337233710.5954586,664405909.4160404,-2624124.5558888875,431152266371.8015,-629490503480.2388,-7042692741.243066,-1364851798553.7717,320680009245.58276,48736789194.79313,-9.236189424388673,-5.080336054330283,0.803022192096315,10618.074704872077,8005.078775667596,-270.4150080843595,-2724.6203569396152,-9426.226014439826,274.00269500027747
