,time,r_A_x,r_A_y,r_A_z,r_B_x,r_B_y,r_B_z,r_C_x,r_C_y,r_C_z,v_A_x,v_A_y,v_A_z,v_B_x,v_B_y,v_B_z,v_C_x,v_C_y,v_C_z
0,2454832.5,-0.002120880893344486,0.004514623741752738,-2.915727451619064e-05,2.726769681172315,-4.320538585119411,-0.04314057798912313,-9.083100038652622,2.279495341761675,0.3217918780275683,-5.563175950930458e-06,-2.958222866435862e-06,1.075486859031527e-07,0.006288256384459957,0.004385985132688116,-0.0001589530117443563,-0.001655366433106966,-0.005423623476268171,0.0001602341002953637
1,2454833.5,-0.002126441060595174,0.004511662039901131,-2.904979144530542e-05,2.733054916337987,-4.316147817073229,-0.0432994832460836,-9.08475376961743,2.274071308707958,0.3219520541656074,-5.557162168540624e-06,-2.96516982224572e-06,1.074181013172116e-07,0.006282211419144521,0.004395549668497245,-0.0001588574402513063,-0.001652095447894751,-0.005424442293044524,0.0001601181679587962
2,2454834.5,-0.002131995225599184,0.004508693424445189,-2.894243692558041e-05,2.739334098956442,-4.311747488369038,-0.04345829274578598,-9.086404229451404,2.268646457851817,0.3221121143478474,-5.551172164066819e-06,-2.972049776710165e-06,1.072916822723311e-07,0.006276151291344017,0.004405106444443227,-0.0001587614972391251,-0.00164882417165552,-0.005425259081126247,0.0001600021887069625
3,2454835.5,-0.002137543414376866,0.004505717963226488,-2.883520648817227e-05,2.745607213869161,-4.307337606779496,-0.04361700611674599,-9.088051417864166,2.263220791221915,0.3222720585274004,-5.545210544049973e-06,-2.978861109604019e-06,1.071700420572428e-07,0.006270076009001284,0.004414655434929051,-0.0001586651827794087,-0.001645552605694489,-0.005426073840578581,0.0001598861625929318
4,2454836.5,-0.00214308565791488,0.004502735725498087,-2.872809503367238e-05,2.751874245925593,-4.302918180102865,-0.04377562298755291,-9.089695334566652,2.257794310846848,0.3224318866574303,-5.539282629669612e-06,-2.985602647261455e-06,1.070538256833844e-07,0.006263985580106387,0.004424196614357879,-0.000158568496944807,-0.001642280751316513,-0.005426886571467671,0.0001597700896697741
5,2454837.5,-0.002148621992865176,0.004499746781385996,-2.862109680935111e-05,2.758135179983201,-4.298489216162999,-0.04393414298686847,-9.091335979271095,2.252367018755145,0.3225915986911546,-5.533394422824111e-06,-2.992273850900047e-06,1.069436913570884e-07,0.006257880012696636,0.004433729957133105,-0.0001584714398090213,-0.001639008609826082,-0.005427697273860561,0.0001596539699905621
6,2454838.5,-0.002154152462195161,0.004496751201151518,-2.851420540717573e-05,2.764390000907509,-4.294050722809348,-0.04409256574342915,-9.092973351691034,2.24693891697527,0.3227511945818436,-5.527552536055316e-06,-2.99887502390293e-06,1.068402870829988e-07,0.006251759314856609,0.00444325543765843,-0.0001583740114468093,-0.001635736182527331,-0.005428505947825201,0.0001595378036083683
7,2454839.5,-0.002159677115737185,0.004493749054244761,-2.840741378816736e-05,2.770638693572148,-4.289602707916964,-0.04425089088604534,-9.094607451541314,2.241510007535614,0.3229106742828213,-5.521764058188136e-06,-3.005407518393638e-06,1.067442214237485e-07,0.006245623494718189,0.004452773030337935,-0.0001582762119339787,-0.001632463470724031,-0.005429312593430433,0.0001594215905762678
8,2454840.5,-0.002165196010566747,0.004490740408162137,-2.830071433851822e-05,2.776881242858905,-4.285145179386487,-0.04440911804360569,-9.096238278538083,2.236080292464505,0.323070037747464,-5.516036345845088e-06,-3.011873916266e-06,1.066560295420014e-07,0.006239472560460569,0.004462282709576152,-0.0001581780413473919,-0.001629190475719599,-0.005430117210746,0.0001593053309473359
9,2454841.5,-0.002170709211136837,0.004487725327146709,-2.819409896096793e-05,2.783117633657771,-4.280678145144156,-0.04456724684507498,-9.097865832398789,2.230649773790195,0.3232292849292016,-5.510376746227664e-06,-3.018278158109854e-06,1.065761371895066e-07,0.006233306520310285,0.004471784449778146,-0.0001580794997649642,-0.001625917198817096,-0.005430919799842537,0.0001591890247746504
10,2454842.5,-0.002176216789107593,0.004484703870796158,-2.808755920172616e-05,2.789347850866985,-4.276201613141807,-0.04472527691949667,-9.099490112842187,2.225218453540869,0.3233884157815166,-5.504792268730558e-06,-3.024625595202333e-06,1.065048262838306e-07,0.006227125382541242,0.004481278225349586,-0.0001579805872656633,-0.00162264364131923,-0.005431720360791579,0.0001590726721112902
11,2454843.5,-0.002181718822832805,0.00448167609266573,-2.798108640933517e-05,2.795571879393087,-4.271715591356866,-0.0448832078959939,-9.101111119588328,2.219786333744637,0.3235474302579449,-5.499289232071501e-06,-3.030922944913994e-06,1.064422061269246e-07,0.006220929155474736,0.004490764010696843,-0.000157881303929515,-0.001619369804528354,-0.005432518893665549,0.0001589562730103348
12,2454844.5,-0.002187215396494775,0.004478642038969104,-2.787467191784813e-05,2.801789704150958,-4.267220087792352,-0.04504103940377051,-9.102728852358577,2.214353416429538,0.3237063283120755,-5.493872919678488e-06,-3.037178138509197e-06,1.063881941706217e-07,0.006214717847479477,0.004500241780227056,-0.0001577816498375944,-0.001616095689746474,-0.005433315398537757,0.0001588398275248656
13,2454845.5,-0.002192706598913541,0.004475601747485427,-2.776830724309134e-05,2.808001310063875,-4.262715110476881,-0.0451987710721114,-9.104343310875592,2.208919703623538,0.3238651098975508,-5.488547279077698e-06,-3.043400062400838e-06,1.063425095226094e-07,0.006208491466971612,0.004509711508348235,-0.0001576816250720362,-0.001612821298275245,-0.00543410987548241,0.0001587233357079648
